g%40.77654605; -73.49103094
g%37.39884481; -120.84824723
p%33.56221217; -112.18396511
p%42.343525; -71.148462
p%42.5550791; -71.2902325
g%40.61555643; -75.35782937
p%42.3729965; -83.0537314
g%34.08746849; -118.3255645
p%42.00898873; -88.09814077
g%34.46474978; -118.548943
g%40.86649; -73.92214435
g%51.44286765; -0.4171496
p%-36.00352281; 146.02954536
p%50.7304217; -3.5454289
p%55.63522188; 12.62771596
p%41.85224705; -70.75978937
g%48.85883039; 2.32062589
g%60.69142772; 17.09775221
g%26.00893496; -80.32358218
p%28.13271946; -82.69066491
p%41.03127018; -73.71511383
g%40.68199603; -73.67690315
p%49.1400329; -122.31051683
p%39.75275834; -86.15343316
p%37.6072509; -97.2966752
g%28.5927365; -81.7480792
g%28.5927365; -81.7480792
p%27.90414326; -82.29612029
p%35.74760252; -95.34623136
p%51.0319128; -2.5643985
p%55.66357402; 12.61394725
g%33.755805; -84.416984
p%53.63638821; -1.84736107
g%40.79796; -73.9218
p%53.33750621; -6.22532716
p%55.66356797; 12.6140058
g%53.66396469; -2.67354723
g%40.6860104; -73.93486525
g%38.12326777; -85.68019879
g%27.98009121; -82.49938829
g%53.53477769; -2.57210891
g%53.66386132; -2.67339163
p%33.64081061; -84.43899517
p%42.36991241; -71.02908357
p%36.24488932; -115.23980401
g%33.16430338; 129.71762993
g%42.11982369; -80.09656643
g%40.23049398; -111.676494
p%47.67674804; -122.11417973
p%47.67682848; -122.11432929
p%40.77266018; -73.9795364
p%45.40132944; 9.27826143
p%45.40124611; 9.27830736
g%28.06688612; -82.37925353
p%55.83520031; 12.06618023
g%28.18157959; -80.66837025
g%28.18157959; -80.66837025
g%18.893355; -96.936493
p%53.39334; -6.15621
p%43.58635; -70.33518
p%48.82279015; 2.31540966
g%48.97872786; 2.25765239
p%-16.58901922; -39.09607001
g%54.74352687; -1.28361312
p%51.50932643; -0.06455865
p%42.18210374; -71.08310251
p%51.4650325; -0.29953318
g%30.86038231; -96.97563904
g%53.2859778; -9.074141
p%41.61495702; -72.32459569
g%53.80502175; -1.54402048
p%53.63637169; -1.84774088
p%34.01388256; -117.70010767
p%35.61716165; -82.63552269
p%53.5175282; -2.6768159
p%35.61702633; -82.63557185
g%40.84096726; -73.93700937
p%36.16217586; -81.87319751
p%39.71697876; -86.12023973
g%32.83937242; -96.63060197
p%39.7962794; -76.7435127
p%39.7168506; -86.12019807
g%37.40296355; -121.88230102
p%37.47074; -77.5978
p%42.25271288; -70.99957508
p%29.647971; -82.335277
p%42.39732865; -71.55961115
p%52.60655955; -1.68471525
g%35.932483; -83.931997
p%41.31119885; -73.05709535
g%18.45787; -66.07438
p%-0.19411064; -78.48286439
g%28.565278; -81.586184
g%40.712016; -74.01684
p%42.51248286; -83.43290619
g%38.438357; -90.3803104
p%41.37992404; -81.32863941
g%40.43550249; -3.71634451
g%40.1440504; -74.25938755
g%54.89998244; -1.40659959
g%41.479335; -71.30258205
p%29.6720086; -95.65762227
p%30.57456075; -87.62472061
g%39.97648156; -74.1343605
p%59.8299676; 10.83480805
g%48.97872794; 2.25758049
g%-20.13406598; -44.8856098
p%41.49133; -74.27176
p%48.13869289; 11.57455408
p%43.17825779; -78.67104542
g%42.90313741; -85.62888271
g%41.02177558; -73.76054951
p%42.24792772; -71.31999943
g%41.79896451; -80.96409188
p%42.17200567; -71.05973762
g%42.78193393; -73.69814456
g%40.91348655; -74.14225979
p%38.9710822; -104.76284221
p%36.36687598; -97.89123737
p%43.11141789; -89.29317068
p%37.47064; -77.59761
p%40.06363499; -75.16716733
g%35.25510493; -80.72781137
g%40.84130082; -73.94063237
p%45.66928611; 9.6090467
g%40.71191984; -73.76245565
p%42.1478325; -72.5740666
g%40.74602778; -73.98534486
g%39.96116175; -86.15655526
g%42.66569554; -78.75084638
p%52.88173221; -1.30552886
p%42.17500325; -72.47880111
p%41.48459833; -71.52657509
g%26.39609408; -81.83655649
g%40.62745175; -74.21457877
p%42.3418596; -71.24325287
g%33.8872502; -84.4910048
g%39.37055915; -74.47848036
p%53.61451426; -2.65435852
p%39.915506; -91.346656
g%40.43166116; -79.77380893
g%25.99945702; -80.15865426
p%53.32984627; -0.94543255
g%41.279566; -75.852633
g%40.6325914; -73.9680268
g%41.279541; -75.852652
p%41.68942129; -72.76792195
g%28.21152901; -80.70487451
g%40.69963509; -73.69261794
g%34.50515399; -118.15825327
g%41.68698463; -72.77246039
p%40.427769; -74.235017
g%42.4302611; -83.1919406
g%41.68556493; -72.76345108
g%39.73856367; -86.02439845
p%-12.1322396; -77.03020411
g%60.07038329; 11.00211254
g%40.69978708; -73.69255726
g%37.23470496; -77.47050194
p%42.4215202; -71.0975999
g%40.68093419; -73.70787113
p%53.3284915; -0.94661326
g%59.87667965; 17.6567866
g%32.72012162; -89.06666833
g%40.77047506; -73.91784405
g%40.65750532; -75.35893278
p%-19.8511519; -43.9129585
p%40.21938; -85.43372
p%53.32844929; -0.93645024
g%40.69984072; -73.69264466
g%27.3192443; -82.5591603
p%29.7295168; -95.4294254
g%53.54419269; -2.66028974
p%26.01662745; -80.11671703
g%39.4182871; -77.4084141
p%41.19476835; -73.14602931
p%42.52276396; -70.9911079
p%53.33956322; -6.31284647
g%53.2522961; -9.15694505
p%2.27498933; 102.25211563
g%31.224907; -84.21212
p%37.22556688; -80.43752446
g%40.29976; -75.22385
p%43.13777506; -70.91836107
p%41.807281; -71.36185583
g%43.78917746; -79.5628303
g%41.91924968; -71.53399877
g%40.50290493; -74.63020071
g%34.27249483; -88.71333766
p%44.67041848; -63.61096375
p%44.67039483; -63.6109459
p%41.68991067; -72.76783872
p%46.738033; -71.449226
g%0.09899577; -51.04828657
p%26.6261367; -81.6627892
g%30.87998988; -93.29633337
g%26.1806893; -81.7076584
g%40.85896746; -74.02084908
g%30.86723763; -93.28836709
p%42.80607062; -70.97889324
p%41.49293186; -71.3192446
g%30.88005727; -93.29651082
g%36.06970132; -82.86178843
p%37.0932901; -77.25592576
p%37.63246985; -84.74854575
g%30.88008438; -93.29638241
p%52.3831246; -7.69277396
p%39.98419114; -75.12822993
g%27.38790999; -82.40175899
g%36.0422335; -86.652294
g%40.14406412; -74.26313961
g%38.29904036; -81.5583611
p%33.72311689; -90.72146972
g%26.20853134; -80.25493837
p%28.45835715; -81.33823552
g%40.746192; -74.185666
p%41.68990361; -72.76779386
p%42.15142831; -72.63431836
p%41.68130248; -70.49348643
g%45.73369217; -73.66933353
g%42.26589711; -83.20784362
g%39.12174588; -86.5170902
g%35.2085307; -80.95894754
g%36.50203626; -121.75321366
g%26.51732035; -80.09809807
p%40.4712575; -80.0792032
p%40.94686489; -73.89758991
p%38.63131225; -87.22158241
g%51.43006229; -0.97335434
p%35.65836823; -109.10065302
g%38.73291885; -77.13049318
g%48.97865659; 2.25765866
p%41.4428558; -74.1460307
g%43.20088437; -77.51399945
g%33.9964769; -81.042207
p%53.78208373; -2.75565
p%40.8472749; -73.0844776
g%29.5645109; -95.26455208
g%40.09271384; -74.92850071
p%32.17884108; -81.25283771
g%35.3975207; -89.8632489
g%41.97280638; -87.90531956
p%42.22304468; -71.72924381
p%39.16325396; -86.5095348
p%43.157152; -77.591988
g%29.51253178; -98.4750764
g%40.86386837; -73.84531318
p%39.90764754; -83.77533215
g%-19.94666975; -43.92118817
p%43.52183773; -80.23857759
g%39.9547527; -86.0447117
g%-26.30719935; -48.85537181
g%29.58861956; -95.68192561
p%39.4182245; -77.4078699
p%38.8257714; -77.30184324
p%53.78208373; -2.75565
g%42.89115805; -83.7596082
g%41.97285491; -87.90536772
p%42.04035932; -71.05429281
g%40.86695723; -73.92151907
g%40.66281249; -74.42491105
p%40.05284014; -76.31145073
p%56.55640051; 14.12131652
p%56.55640051; 14.12131652
g%34.03574972; -118.48858064
g%40.73762917; -74.0322
p%38.40732785; -85.3714377
p%41.45613405; -87.35143643
g%32.75622176; -97.16735778
p%41.20690496; -73.03473931
p%41.84925951; -70.85275015
p%42.3139799; -71.19415755
p%40.2361525; -75.97878959
p%42.84383076; -84.58162532
g%35.1034112; -80.99559612
g%29.53166676; -95.13365367
p%42.34722324; -71.10546509
p%1.30021634; 103.84563032
p%39.1139709; -84.6570425
p%43.16975344; -76.09685331
p%43.16975344; -76.09685331
p%-33.4106838; -70.57683315
g%29.52115437; -95.12485959
g%36.092117; -79.8175837
g%35.40435717; -89.8522652
g%40.78035735; -73.9548939
g%38.96303272; -77.34897041
g%42.43540852; -71.09618789
p%43.13726171; -70.92870703
g%36.00484267; -78.80782624
p%40.72023155; -74.27373916
g%25.8437195; -80.37337927
g%40.76152992; -73.98980808
g%45.99328524; -66.68674249
p%39.63048623; -106.41467049
g%40.772672; -73.982001
g%40.72414468; -73.97559277
g%41.9195924; -87.66004319
g%39.83832779; -75.39615466
p%33.37427167; -104.52852527
g%53.4420185; -2.98390678
p%39.8844205; -83.0951154
p%39.26597143; -77.18122026
g%39.8222661; -74.1758962
g%48.9786762; 2.25757459
p%42.15637737; -71.16772274
g%39.59781958; -75.70123678
p%42.26863169; -85.65403108
p%42.4329738; -71.062699
p%48.17692154; 6.42759436
g%38.17045498; -83.53213024
g%35.20317826; -78.30132653
g%40.71960031; -74.01523509
p%42.25050282; -85.64240239
g%40.866996; -73.92154443
p%26.10771946; -80.20720138
g%40.86688554; -73.92116424
p%29.74675714; -95.37938857
p%14.63182159; -91.14213437
g%-12.9915987; -38.52317905
p%40.69124531; -73.81637646
p%32.50334613; -116.86200983
p%39.84835753; -88.97537881
g%38.7872501; -77.1113718
g%40.77422017; -73.9798491
p%43.654569; -70.2393005
p%34.9467679; -80.9789091
p%42.09244079; -71.03309857
g%42.71000998; -73.83030024
g%34.0511057; -84.0887888
p%29.7456541; -95.38065922
p%44.53908478; -68.29162777
p%42.36104106; -71.06864422
g%41.23783854; -73.22123506
p%42.43323531; -71.05805721
p%34.3390829; -119.07904823
g%40.74462025; -73.62023012
p%36.4622821; -80.7684229
p%39.3601468; -76.76044174
p%3.47551498; -76.52509788
p%27.6549481; -82.722384
p%42.24048329; -70.82604264
g%37.52996935; -77.42011122
p%33.37416303; -104.52818485
g%39.94754666; -82.83497465
g%35.9955834; -86.80370808
p%22.14650456; -100.85419038
p%38.8617868; -77.36397059
g%41.47164768; -71.32175469
g%40.99852619; -75.26720549
g%41.17810424; -85.10165532
p%3.47551498; -76.52509788
g%38.81685354; -82.19260804
g%43.80198846; -79.30863656
g%27.2675121; -82.45470826
g%36.85063678; -76.26625808
g%36.85063678; -76.26625808
p%42.5766888; -72.49535155
p%54.88044713; -2.83613553
g%41.502643; -73.1523389
p%38.89722904; -77.01801344
p%35.5896609; -82.578401
g%36.51986331; -87.27917782
g%40.84755813; -74.22919269
g%41.7710601; -73.80260236
g%41.26519536; -72.95444981
p%33.75635231; -84.42504223
g%62.44906039; 6.21136487
p%53.48345213; -2.94801135
g%38.9215395; -77.04324368
p%48.17709434; 6.4259147
g%38.84849058; -77.32521501
p%43.64991114; -79.50886189
p%43.68730193; -79.34622509
g%41.06879295; -73.54451333
p%43.0464967; -71.1803242
p%42.32144389; -71.07365824
p%58.5851215; 16.1726073
g%41.447359; -72.832812
g%41.279838; -75.852367
g%39.80459233; -85.96045003
g%41.52693986; -84.30834269
g%33.848778; -84.6176869
p%42.09254279; -71.03303235
g%35.0003505; -88.5182954
p%33.86648302; -117.81295942
g%41.3539523; -80.8377027
g%33.97941392; -117.84820174
g%40.8082385; -73.96662411
g%42.84536424; -73.77298771
g%47.46076156; -122.34531331
g%30.35221914; -81.576513
p%33.67025101; -112.03269431
p%38.6873438; -80.76319041
g%40.85513104; -73.9386791
p%34.05792547; -118.06264233
g%38.58464171; -90.31916759
p%32.94975561; -105.74673532
p%43.64991525; -79.5088111
p%33.29274946; -86.99397909
g%38.94104947; -77.08331564
p%39.80566118; -85.96121089
p%31.797062; -106.286827
p%34.01198302; -81.09463858
g%37.53495344; -77.40692219
p%37.15421756; -98.02595727
g%60.47956454; 26.86411184
p%42.41440875; -71.04995157
p%38.45508386; -77.44429663
g%39.00620468; -74.94619545
p%42.24041986; -70.82587975
p%30.4812846; -84.1813416
g%35.61546728; -77.36409883
p%30.17749864; -81.8278257
g%42.32167998; -71.07359298
p%39.25016596; -94.68275933
g%41.02135198; -74.13950488
g%41.14373588; -81.3607232
g%40.77563842; -73.95435444
g%39.78411152; -88.88225335
p%42.49089547; -83.46835057
p%34.01686477; -118.49472453
g%40.75238483; -73.82623294
p%40.71666; -73.99222
p%30.36469499; -97.85125712
p%33.88287781; -118.34668131
p%30.70146326; -96.35145594
p%40.719677; -74.01110262
g%40.70964661; -73.76887747
p%38.93528888; -77.0886956
p%46.03035203; -66.61383327
p%22.15073; -100.99271
p%42.99610772; -71.40764578
p%40.80544; -73.957555
p%42.15476716; -71.14878897
g%41.57197468; -87.45342283
p%42.99605117; -71.40752598
g%39.08600945; -108.55503296
p%41.22183841; -86.40612432
g%53.6490869; -1.75604157
g%40.8989153; -74.0922911
g%26.01275056; -80.32627782
p%26.34859157; -80.08407625
g%42.29767755; -71.39966963
p%38.579202; -76.909938
p%53.7250967; -2.53494549
p%42.41442925; -71.04981165
g%38.90142204; -76.93937658
p%36.6996876; -76.2665826
g%40.80364447; -74.11796566
p%51.32617362; 12.37706215
g%36.32473801; -80.33717084
p%40.8156018; -73.9364384
p%40.68143486; -73.9897975
p%42.38494428; -71.00237543
g%38.90021615; -76.94094612
g%49.78649356; 6.09905371
g%40.70655426; -73.79753635
p%40.750205; -73.969736
p%28.97950234; -95.36849608
g%41.61326384; -72.65533232
p%35.86020055; -83.53093275
g%40.72862611; -74.07298579
p%53.43334573; -2.24283432
g%30.83542931; -83.307848
g%40.68920597; -75.47335798
p%42.6428203; -83.3136974
g%32.79845655; -96.56751621
p%39.61745481; -85.36754063
p%40.95915572; -73.84387338
g%42.65548672; -84.5651304
g%40.11092885; -83.04810748
g%43.00912858; -78.78406654
g%35.95565097; -95.9199874
p%39.33623329; -94.25588772
p%40.95915807; -73.84386476
g%-19.87650233; -44.04446157
g%31.75214199; -93.09495505
p%43.69197243; -79.75712344
g%38.16767569; -85.66742583
g%40.71584218; -74.360035
g%43.19432076; -77.92576175
p%44.86990526; -0.56536854
p%28.12139034; -82.35830021
p%38.89922523; -77.05018
p%42.62392669; 21.14246767
g%41.91525822; -91.40492432
p%38.89922568; -77.05018088
p%42.34298862; -71.1497419
p%42.37886626; -71.10018358
g%38.7940492; -77.5509772
g%41.68559308; -72.7635334
g%33.09472628; -96.86856642
g%33.04531171; -97.03206611
g%20.9601655; -89.66436076
p%40.8668514; -73.8290273
g%39.92965494; -75.52984325
g%32.53588782; -85.89767464
p%53.7821072; -2.75568995
g%31.82012221; -106.52814538
p%40.8723501; -73.85307642
p%37.0370179; -76.31189135
g%37.34701793; -79.18269842
g%36.80193854; -76.00501732
p%40.95914443; -73.84386099
g%33.42326771; -111.95298808
p%36.14128576; -115.02435962
g%40.75111065; -74.97467676
g%32.87033322; -79.76712903
p%41.96846958; -88.73013701
g%35.58007699; -77.36660217
p%45.37080391; -66.00003281
p%41.38678475; -73.51196623
p%38.72394125; -121.38201614
g%54.90542518; -2.94359171
g%39.8774275; -79.69017696
g%26.62226557; -80.059355
p%39.33621595; -94.25481566
p%38.97108589; -104.76296123
g%52.52397748; -2.21682213
g%40.7733436; -74.64340967
p%33.39553875; -111.85351819
p%44.91941571; -79.37494548
p%37.34713357; -79.18272591
g%33.04548277; -97.03224066
g%39.70555019; -86.10888958
p%35.8587049; -83.5702814
g%41.26985681; -73.77664402
g%39.91858096; -86.22792397
g%43.85581959; -79.49262522
p%36.09453104; -92.95638442
g%41.275536; -75.865337
p%53.63621276; -1.84756382
g%40.6018795; -74.4262337
g%40.06217516; -75.15605189
p%42.34605762; -71.08647228
p%40.7171847; -73.6101375
p%40.7171847; -73.6101375
p%41.68667261; -70.50083298
g%36.53661942; -119.38251177
g%40.57252192; -74.24418599
p%33.77467363; -84.35916023
p%53.3208298; -6.3811438
g%38.75764821; -77.45941795
p%38.26496857; -76.67789321
p%42.15436684; -85.46872378
g%30.12934764; -81.86031232
g%40.88759326; -73.79729024
g%42.8227556; -73.92474554
g%41.28955; -72.96414
p%28.0409423; -81.9635788
p%36.15280268; -96.10983408
p%40.10104; -74.8513107
p%42.32157813; -71.07361554
p%38.584962; -90.6129385
p%42.6900905; -71.16198154
p%38.584962; -90.6129385
g%39.22149492; -84.44429043
g%50.91064237; -113.94569618
g%54.90565044; -2.94320581
g%38.75772915; -77.45971012
g%37.8227939; -122.2809887
p%42.55908529; -70.87940412
p%43.22317705; -71.49288478
g%43.81375518; -79.60415262
g%30.7853356; -83.57794823
p%40.9458534; -81.5623443
p%32.499552; -87.809444
p%33.75812043; -84.37873699
p%37.8227939; -122.2809887
g%38.9047566; -76.9260701
g%41.2645355; -72.9476687
g%40.73555232; -73.31747002
p%32.74606819; -114.69412342
p%38.896243; -77.123601
g%40.75511276; -73.28204824
g%40.755105; -73.28204125
g%38.1583551; -85.80562684
g%41.60581609; -72.70934742
g%41.40503072; -71.48287695
p%38.11734145; -85.81653196
p%40.75509734; -73.28203588
g%30.3133612; -87.68712111
g%43.6777417; -73.793656
g%40.75509156; -73.28203869
g%34.81005095; -82.97932992
p%39.60493424; -104.69996114
g%39.47353172; -74.56459999
p%46.8643136; -114.01671455
p%14.63051106; -90.60589972
g%35.02808041; -80.85704775
g%36.5362015; -119.3826134
p%48.82279015; 2.31540966
g%41.0653261; -74.13044214
g%32.21519327; -90.2484759
p%39.66636799; -79.956557
p%41.70186619; -83.63676254
g%40.79384019; -74.00561985
g%51.98425494; -0.18401424
g%39.02587094; -84.59681301
p%41.94279792; -88.20520713
p%40.11689807; -75.13906098
g%40.50380251; -74.45118522
p%42.25194762; -85.80607158
p%39.02601999; -84.59643965
g%41.22812107; -95.98525965
p%42.65445672; -84.54563022
g%33.0711051; -96.7159954
p%40.56536646; -84.17475969
p%42.70982052; -73.83054151
p%40.0470637; -86.0586891
p%41.51865787; -72.93673553
p%53.67296281; -113.7161252
p%37.15406396; -98.02592576
g%40.82115192; -73.03376726
p%42.20625016; -70.93955421
g%46.14789472; -103.78046933
p%38.67108722; -121.33703032
p%34.2924956; -118.6872293
p%40.82883905; -74.16319476
g%40.85137527; -73.89023647
p%37.97667027; -84.51817513
p%39.69315328; -81.79526461
g%29.63049411; -98.48976218
